;pmRApmDEcor;PlxpmRAcor;PlxpmDEcor;Nper;RA_ICRS;e_RA_ICRS;DE_ICRS;e_DE_ICRS;Source;Plx;e_Plx;pmRA;e_pmRA;pmDE;e_pmDE;RUWE;Gmag;e_Gmag;BPmag;e_BPmag;RPmag;e_RPmag;BPRP;RVDR2;e_RVDR2;EBPRP;RFG;RFBP;RFRP;Pmemb;mass;er_mass;comp_mass;er_comp_mass
0;-0.1775;-0.1689;0.1109;29;339.09374442104;0.091;64.15356749643;0.0837;2205543015910277760;1.1305;0.1011;-3.36;0.129;-0.818;0.108;1.039;18.092428;0.003249;19.581608;0.035577;16.877529;0.007242;2.704079;;;1.473;630.597;30.612;162.476;0.79;0.7315804031037209;0.01762737656160322;0.507346496640715;0.08041619151775636
1;-0.1413;-0.1298;0.0229;29;339.07217729344;0.011;64.13193573994;0.011;2205542848411135872;1.0864;0.0123;-3.124;0.015;-1.163;0.015;1.01;13.965892;0.002763;14.462372;0.002972;13.297401;0.002835;1.16497;;;1.238;5229.905;1060.214;2154.053;1.0;1.654983752705449;0.016647012237996663;0.8959084058101904;0.18322430486893806
2;-0.1211;-0.2473;0.0218;28;339.05393831314;0.153;64.14669257233;0.1286;2205542912831395072;1.0423;0.1691;-3.079;0.226;-1.252;0.173;1.019;18.903936;0.003812;20.659845;0.079848;17.641838;0.011238;3.018007;;;1.49;412.053;13.606;99.738;0.97;0.6599262475519976;0.01185874995071153;0.0;0.07483782275249475
3;-0.1425;-0.0779;0.0967;27;339.10571351592;0.014;64.12740663651;0.013;2205542195576165376;1.1569;0.0151;-3.179;0.02;-1.276;0.017;1.42;12.227398;0.002813;12.521804;0.003311;11.757846;0.003064;0.763958;;;1.202;1916.327;608.795;857.671;0.94;3.2156435135541996;0.0027137821808580647;0.0;0.0
4;-0.1667;-0.1589;0.1298;28;339.04913370205;0.0198;64.13443060452;0.0197;2205542917130608512;1.1199;0.0221;-3.043;0.027;-1.199;0.025;2.028;12.800576;0.002762;13.136307;0.002889;12.284261;0.002823;0.852046;;;1.21;5814.429;1446.364;2538.562;1.0;2.5776185733290817;0.0026908524633728554;0.0;0.1408546046031472
5;-0.1865;-0.1124;0.0996;29;339.14660434232;0.0089;64.13619546357;0.0088;2205542161216376064;1.1044;0.0099;-3.176;0.012;-1.243;0.011;1.009;12.640204;0.00276;12.957806;0.00284;12.144807;0.002802;0.812999;;;1.206;6502.949;2058.485;4186.133;1.0;2.7428125486194928;0.0023308282754797853;0.0;0.0
6;-0.2328;-0.1733;0.0552;27;339.13597947335;0.0659;64.16498067783;0.0591;2205544532038312192;1.1152;0.0706;-3.201;0.087;-1.111;0.076;1.059;17.524689;0.003772;18.730541;0.025713;16.441557;0.009048;2.288984;;;1.38;421.472;42.476;126.152;0.99;0.8482762646818287;0.013223298989730488;0.28667281190362326;0.2153055979280996
7;-0.1984;-0.2246;0.0502;28;339.15204666709;0.0558;64.15381054391;0.0488;2205543707404598272;1.1248;0.0596;-3.188;0.074;-1.222;0.063;1.049;17.268581;0.003143;18.385603;0.014496;16.195536;0.006064;2.190067;;;1.39;718.395;76.325;201.653;1.0;0.9018923957101356;0.010039316286585828;0.2556290137917174;0.239351144949406
8;-0.1312;-0.0462;0.0622;29;339.15521239967;0.0157;64.14629188182;0.0156;2205543707404600448;1.0496;0.0174;-3.183;0.023;-1.254;0.021;1.054;14.783102;0.002769;15.424952;0.003014;13.999471;0.002871;1.425481;;;1.268;4011.073;953.466;1609.561;1.0;1.3808728091103257;0.030531997245833154;0.7851241305583492;0.15423973287428067
9;-0.2147;-0.177;0.0481;28;339.07309690497;0.0364;64.17031913618;0.0335;2205543222068721280;1.0366;0.0392;-3.207;0.048;-1.238;0.042;1.034;16.515913;0.003036;17.609663;0.009439;15.483198;0.004743;2.126465;;;1.355;851.267;120.404;283.053;1.0;0.9552770152364222;0.024260807321590184;0.8313124913920029;0.05773714615592259
